waypoint_id,x,y
2407,-497.0,283.0
2408,-499.0,283.0
2409,-501.0,283.0
2410,-503.0,283.0
2411,-505.0,283.0
2412,-507.0,283.0
2413,-509.0,283.0
2414,-511.0,283.0
2415,-513.0,283.0
2416,-515.0,283.0
2417,-517.0,283.0
2418,-519.0,283.0
2419,-521.0,283.0
2420,-523.0,283.0
2421,-525.0,283.0
2422,-527.0,283.0
2423,-529.0,283.0
2424,-531.0,283.0
2425,-533.0,283.0
2426,-535.0,283.0
2427,-537.0,283.0
2428,-539.0,283.0
2429,-541.0,283.0
2430,-543.0,283.0
2431,-545.0,283.0
2432,-547.0,283.0
2433,-549.0,283.0
2434,-551.0,283.0
2435,-553.0,283.0
2436,-555.0,283.0
2437,-557.0,283.0
2438,-559.0,283.0
2439,-561.0,283.0
2440,-561.0,285.0
2441,-561.0,287.0
2442,-559.0,287.0
2443,-557.0,287.0
2444,-555.0,287.0
2445,-553.0,287.0
2446,-551.0,287.0
2447,-549.0,287.0
2448,-547.0,287.0
2449,-545.0,287.0
2450,-543.0,287.0
2451,-541.0,287.0
2452,-539.0,287.0
2453,-537.0,287.0
2454,-535.0,287.0
2455,-533.0,287.0
2456,-531.0,287.0
2457,-529.0,287.0
2458,-527.0,287.0
2459,-525.0,287.0
2460,-523.0,287.0
2461,-521.0,287.0
2462,-519.0,287.0
2463,-517.0,287.0
2464,-515.0,287.0
2465,-513.0,287.0
2466,-511.0,287.0
2467,-509.0,287.0
2468,-507.0,287.0
2469,-505.0,287.0
2470,-503.0,287.0
2471,-501.0,287.0
2472,-499.0,287.0
2473,-497.0,287.0
2474,-495.0,287.0
2475,-493.0,287.0
2476,-491.0,287.0
2477,-489.0,287.0
2478,-487.0,287.0
2479,-485.0,287.0
2480,-483.0,287.0
2481,-481.0,287.0
2482,-479.0,287.0
2483,-477.0,287.0
2484,-475.0,287.0
2485,-473.0,287.0
2486,-471.0,287.0
2487,-469.0,287.0
2488,-467.0,287.0
2489,-465.0,287.0
2490,-463.0,287.0
2491,-461.0,287.0
2492,-459.0,287.0
2493,-457.0,287.0
2494,-455.0,287.0
2495,-453.0,287.0
2496,-451.0,287.0
2497,-449.0,287.0
2498,-447.0,287.0
2499,-445.0,287.0
2500,-443.0,287.0
2501,-441.0,287.0
2502,-439.0,287.0
2503,-437.0,287.0
2504,-435.0,287.0
2505,-433.0,287.0
2506,-431.0,287.0
2507,-429.0,287.0
2508,-427.0,287.0
2509,-425.0,287.0
2510,-423.0,287.0
2511,-421.0,287.0
2512,-419.0,287.0
2513,-417.0,287.0
2514,-415.0,287.0
2515,-413.0,287.0
2516,-415.0,285.0
2517,-417.0,283.0
2518,-419.0,281.0
2519,-421.0,279.0
2520,-423.0,277.0
2521,-425.0,275.0
2522,-427.0,273.0
2523,-429.0,271.0
2524,-431.0,269.0
2525,-433.0,267.0
2526,-435.0,265.0
2527,-437.0,263.0
2528,-439.0,261.0
2529,-441.0,259.0
2530,-443.0,257.0
2531,-445.0,255.0
2532,-447.0,253.0
2533,-449.0,251.0
2534,-451.0,249.0
2535,-453.0,247.0
2536,-455.0,245.0
2537,-457.0,243.0
2538,-459.0,241.0
2539,-461.0,239.0
2540,-463.0,237.0
2541,-465.0,235.0
2542,-467.0,233.0
2543,-469.0,231.0
2544,-471.0,229.0
2545,-473.0,227.0
2546,-475.0,225.0
2547,-477.0,223.0
2548,-479.0,221.0
2549,-481.0,219.0
2550,-483.0,217.0
2551,-485.0,215.0
2552,-487.0,213.0
2553,-489.0,211.0
2554,-491.0,209.0
2555,-493.0,207.0
2556,-495.0,205.0
2557,-497.0,203.0
2558,-499.0,201.0
2559,-501.0,199.0
2560,-503.0,197.0
2561,-503.0,195.0
2562,-505.0,193.0
2563,-507.0,191.0
2564,-509.0,189.0
2565,-511.0,187.0
2566,-513.0,185.0
2567,-515.0,183.0
2568,-517.0,181.0
2569,-519.0,179.0
2570,-521.0,177.0
2571,-523.0,175.0
2572,-525.0,173.0
2573,-527.0,171.0
2574,-529.0,169.0
2575,-531.0,167.0
2576,-531.0,165.0
2577,-533.0,163.0
2578,-533.0,161.0
